2.3323E0	2.1209E0	1.009E1	2.2856E-1
2.1438E0	4.6057E-1	-6.4996E0	1.5879E1
2.5644E0	-2.5891E-1	8.3322E0	1.4541E1
2.3668E0	-4.6133E-1	1.3837E1	9.2534E0
2.1469E0	-8.4157E-1	7.6162E0	-3.9622E0
7.5776E-1	-1.7214E0	1.1565E1	-4.8371E0
6.715E-1	-2.0145E0	5.2754E0	1.1531E1
-3.8187E-1	-2.2522E0	-3.6039E0	3.442E1
-4.875E-1	-1.7357E0	-4.227E0	4.8242E0
-6.524E-1	-6.8026E-1	-1.4934E1	3.4035E1
-6.9055E-1	1.9532E-2	-4.6959E0	-4.3369E0
-6.8822E-1	4.3637E-1	-1.0336E1	1.7634E1
-9.6976E-1	9.0019E-1	2.2564E1	-9.3427E0
-6.4037E-1	5.247E-1	1.3873E1	1.2724E1
2.3962E-1	2.1071E-1	-2.1265E1	1.2085E1
2.7713E-1	4.6592E-1	-2.171E1	-4.5205E0
8.6335E-1	-2.9014E-1	-7.4678E0	-2.4954E0
1.2186E0	-7.7063E-1	-5.9748E-1	-1.0902E1
2.9514E-1	-1.0202E0	1.278E1	-2.7692E0
-2.6894E-1	-5.5201E-1	-6.5841E0	8.9913E0
-3.5826E-1	-6.8544E-1	-2.4245E1	1.6156E1
-1.0562E0	-1.0674E0	1.5865E1	1.9248E1
-9.6075E-1	-4.8894E-1	-1.4545E0	7.8986E-1
-1.104E0	9.7648E-2	8.3093E-1	-1.2242E1
-1.1101E0	4.2985E-1	1.7929E1	-1.1316E1
-8.5871E-1	9.1956E-1	8.081E0	2.2537E0
-2.3127E-1	9.7587E-1	-1.6575E1	1.2684E1
1.2515E0	7.3983E-1	-6.2537E0	2.1669E1
1.1244E0	7.9797E-1	-4.4689E0	1.9512E0
1.2021E0	-1.4248E-1	3.7105E0	-1.3835E0
6.5294E-1	-1.1664E0	-2.5323E1	1.8442E1
3.9395E-1	-1.4752E0	2.2826E0	8.7502E0
-3.2362E-1	-2.4879E0	5.8972E0	9.8375E0
-1.5693E0	-1.6295E0	3.0238E0	1.0734E1
-1.8759E0	-6.5877E-1	-1.5131E1	1.4989E1
-2.7552E0	-1.6195E-1	2.3074E0	-2.2663E-1
-3.0449E0	1.6221E0	-1.6094E1	-4.4002E0
-2.485E0	2.2867E0	1.1624E1	8.3847E-1
-1.4966E0	2.7836E0	2.1074E1	2.3223E1
2.0434E-1	3.6972E0	1.6712E1	1.7753E1
1.6734E0	3.3468E0	9.4504E0	-6.8874E0
2.7536E0	3.1456E0	-3.0423E1	3.6668E0
3.5649E0	1.9561E0	3.4642E0	2.8898E1
4.0839E0	2.4375E-1	1.1224E1	3.4884E0
3.4512E0	-1.3127E0	-1.2855E1	9.9003E0
2.9395E0	-2.2984E0	1.4547E1	-3.4008E-1
2.257E0	-2.7018E0	-2.1427E0	2.3258E1
1.049E0	-3.0273E0	1.0215E1	1.9057E1
2.6592E-1	-2.6523E0	-1.2393E1	2.9291E1
-5.4947E-1	-2.594E0	1.2315E0	4.4806E0
-1.4871E0	-1.7733E0	-6.3372E0	-1.6021E0
-1.5802E0	-1.0066E0	6.9262E0	2.3021E1
-2.385E0	-2.6629E-1	-1.7145E1	-5.8808E0
-1.3562E0	8.144E-1	-1.0466E1	2.7791E1
-1.3248E0	9.6909E-1	-2.9988E1	-2.2661E0
-7.6386E-1	1.3007E0	-5.0759E0	6.061E0
-4.4316E-1	1.1841E0	-2.2958E1	1.7708E1
-2.532E-1	6.6611E-1	-9.9516E0	-1.8087E1
-1.3904E-1	8.495E-1	5.8779E0	5.5025E0
-7.5881E-2	5.9438E-1	9.4795E0	6.7112E0
1.05E-1	4.0609E-1	-8.43E0	6.6312E0
-3.9355E-1	1.7533E-1	2.9463E1	-1.0375E1
-7.0679E-1	2.7823E-1	2.9E1	-5.0835E0
-4.2049E-1	6.1894E-1	4.165E0	2.5699E1
-5.57E-1	1.1208E0	1.0707E1	1.2437E1
-2.6588E-1	9.1246E-1	-8.5627E-1	2.2417E0
-4.6835E-2	1.0992E0	-5.9674E0	-1.8065E0
8.0593E-1	1.0513E0	1.5114E1	-4.0341E-1
1.6276E0	1.2233E0	2.2183E0	2.5811E1
2.0602E0	4.9225E-1	-1.2572E1	1.499E1
1.8305E0	1.0101E-1	8.1858E0	1.1987E1
1.7583E0	-9.2839E-1	-2.2417E1	3.0269E1
1.4922E0	-1.7311E0	-7.7975E-2	2.8268E1
8.6088E-1	-2.1264E0	2.4812E1	1.3689E1
-4.5307E-1	-2.2858E0	9.0822E0	-3.6419E0
